Name;First_Name;Profits
Gillet;Tristan;1236640.45
Labbe;Franck;1236589.35
Hubert;Augustin;1236529.85
Moulin;Sabine;1236485.7
Barbe;Bernadette;1236443.5
Clerc;Céline;1236364.5
Barbier;Denise;1236348.65
Brun;Adèle;1236298.3
Gomez;Guy;1236245.0
Mahe;Astrid;1236126.9
Henry;Laurent;1236111.4
Merle;Gérard;1236050.55
Mercier;Lorraine;1236048.8
Arnaud;Mathilde;1236046.65
Jacquot;Matthieu;1236044.5
Courtois;William;1236006.35
Texier;Alphonse;1235968.25
Didier;Édith;1235958.3
Buisson;Olivie;1235889.95
Deschamps;Victoire;1235872.75
Rocher;Raymond;1235841.45
Besnard;Alexandrie;1235754.5
Lecoq;Zacharie;1235711.6
Maillot;Margot;1235704.15
Labbe;Alice;1235690.4
Martinez;Marcel;1235654.0
Dubois;Danielle;1235652.65
Ledoux;Manon;1235584.65
Brunel;Maryse;1235483.55
Colas;Hélène;1235449.0
Schmitt;Clémence;1235356.95
Joubert;Arnaude;1235331.55
Alexandre;Catherine;1235285.3
Faivre;Alexandre;1235185.9
Laine;Édouard;1235176.35
Hoarau;Camille;1235014.05
Leblanc;Richard;1235013.45
Blot;Timothée;1234949.6
Lejeune;Xavier;1234942.1
Wagner;Emmanuelle;1234929.45
Samson;Claudine;1234842.85
Faivre;Virginie;1234703.4
Hoareau;Daniel;1234580.85
Peron;Henri;1234578.4
Bailly;Claire;1234551.9
Briand;Joséphine;1234495.95
Pages;Roger;1234459.75
Auger;Christiane;1234437.4
Lecoq;Pénélope;1234388.9
Seguin;Michel;1234296.2
Gimenez;Gabriel;1234220.85
Vidal;Alexandrie;1234181.8
Boutin;Philippe;1234140.15
Petit;Alexandre;1234079.0
Carlier;Stéphane;1234048.9
Teixeira;Adélaïde;1234018.25
Duhamel;Pénélope;1234012.15
Brunet;Philippine;1234009.3
Bertin;Luc;1233976.3
Marion;Antoinette;1233797.65
Riou;Paul;1233730.0
Morin;Alexandre;1233668.3
Gaillard;Agnès;1233555.65
Moreau;Margot;1233422.0
Benoit;Hélène;1233408.95
Leduc;Antoine;1233405.45
Ferrand;Alfred;1233357.75
Lebon;Gabrielle;1233315.15
Duval;Célina;1233311.6
Bouchet;Stéphanie;1233300.2
Chauveau;Xavier;1233274.7
Leblanc;Louise;1233273.7
Faivre;Marguerite;1233173.1
Marion;Julien;1233170.1
Thomas;Adrienne;1233121.35
Gomez;Gabriel;1233080.4
Langlois;Lorraine;1233035.8
Hernandez;Anastasie;1233006.5
Toussaint;Christine;1232945.85
Lacroix;Marie;1232868.8
Lemoine;Christophe;1232863.2
Aubert;Anne;1232726.4
Clerc;Agnès;1232721.6
Dijoux;Augustin;1232673.7
Morvan;Agathe;1232640.4
Michel;Gabrielle;1232622.65
De Sousa;Alexandre;1232602.5
Marin;Chantal;1232577.05
Maillard;Alex;1232484.35
Delmas;Audrey;1232449.4
Royer;Anne;1232302.7
Dias;Gabriel;1232287.55
Dubois;Christine;1232216.25
Vincent;Valentine;1232193.45
Blanchard;Susanne;1232189.25
Andre;Marguerite;1232102.6
Lebreton;Élisabeth;1232070.7
Da Silva;Arthur;1232061.8
Paul;Maurice;1232051.6
Delahaye;Anouk;1231972.3
Charles;Christophe;1231821.4
Renard;Élodie;1231761.85
Lopes;Célina;1231758.4
Camus;Constance;1231755.65
Allard;Gabriel;1231680.6
Delahaye;Clémence;1231676.4
Nguyen;Odette;1231625.0
Dos Santos;Léon;1231502.05
Guilbert;Anouk;1231482.6
Moreau;Alain;1231422.65
Germain;Philippine;1231394.7
Fleury;Adèle;1231392.3
Courtois;Stéphane;1231387.6
Germain;Lucy;1231364.65
Robert;Amélie;1231247.75
Blanchet;Gilbert;1231193.1
Normand;Anouk;1231164.7
Imbert;Émilie;1231156.05
Petitjean;Célina;1230875.95
Perrier;Franck;1230856.05
Maillet;Cécile;1230758.9
Hamon;Émilie;1230757.85
Pelletier;Émilie;1230716.7
Grenier;Céline;1230699.95
Maillet;Patrick;1230689.45
Picard;Gilbert;1230667.35
Mallet;Émile;1230633.3
Le Roux;Sébastien;1230540.65
Perrier;Éric;1230522.45
Leclercq;Sabine;1230463.15
Dupre;André;1230446.6
Millet;Clémence;1230395.4
Thierry;Édouard;1230337.6
Bigot;Sabine;1230235.4
Breton;Louise;1230202.6
Grondin;Édith;1230184.65
Levy;Chantal;1230164.5
Ferrand;daisy;1230158.95
Descamps;Renée;1230132.85
Mercier;Susanne;1230093.8
Marchand;Théophile;1230089.1
Bodin;Manon;1230054.25
Berthelot;Mathilde;1230053.1
Maillot;Louise;1229959.0
Fabre;Laetitia;1229927.9
Rolland;Philippe;1229896.45
Colas;Laure;1229781.55
Hoareau;Emmanuelle;1229740.05
Benoit;Frédérique;1229733.75
Aubert;Alphonse;1229697.9
Descamps;Joséphine;1229529.65
David;Édith;1229380.6
Aubert;Nathalie;1229374.0
Rey;Alain;1229364.7
Lecoq;Noémi;1229339.15
Lefebvre;Gabriel;1229289.05
Jean;Mathilde;1229268.9
Da Silva;Audrey;1229262.75
Bouvet;Anne;1229252.0
Blin;Bernadette;1229068.45
Levy;Élise;1229065.5
Collet;René;1229041.75
Coulon;William;1228936.8
Michel;Astrid;1228885.8
Barthelemy;Victor;1228823.15
Martinez;Éric;1228766.7
Caron;Théophile;1228737.75
Monnier;Lucie;1228719.55
Berger;Capucine;1228714.45
Mary;Renée;1228679.15
Jacob;Danielle;1228654.7
Leblanc;Juliette;1228644.35
Lefebvre;Stéphane;1228579.65
Richard;Anouk;1228566.35
Giraud;Charles;1228539.5
Noel;Nathalie;1228352.2
Descamps;Luc;1228330.25
Hardy;Andrée;1228323.25
Bailly;Éléonore;1228255.05
Michel;Agnès;1228205.5
Buisson;Adèle;1228068.65
Vidal;Julie;1228047.15
Duval;Pierre;1228026.15
Marchand;Bertrand;1227937.65
Lefort;Théodore;1227867.5
Leclerc;Gabriel;1227828.85
Perrier;Sylvie;1227803.05
Vallet;Michel;1227672.9
Chevalier;Georges;1227531.35
Brunel;Raymond;1227520.35
Guichard;Étienne;1227447.75
Joly;Anne;1227428.05
Baron;Isaac;1227371.05
Lecoq;Jérôme;1227341.6
Perrier;Renée;1227240.55
Samson;Élisabeth;1227237.45
Moulin;Amélie;1227205.7
Marchand;Zoé;1227071.85
Etienne;Adrienne;1227024.6
De Sousa;Aimée;1226969.7
Lefevre;Jean;1226942.25
Gros;Anaïs;1226930.3
Langlois;Capucine;1226926.7
Menard;Emmanuelle;1226885.15
Moulin;Martin;1226856.35
Daniel;Lucy;1226853.3
Bourdon;Juliette;1226809.7
Blot;Dorothée;1226769.4
Diallo;Luc;1226714.8
Louis;Zoé;1226590.75
Barbe;Alexandrie;1226455.3
Moreno;Jérôme;1226385.05
Thomas;Thérèse;1226336.5
Bousquet;Noémi;1226299.7
Ledoux;Lorraine;1226275.05
Duval;Tristan;1226273.5
Delahaye;Eugène;1226221.85
Delmas;Gérard;1226213.5
Poulain;Constance;1226134.55
Vincent;Laurence;1226113.9
Garnier;Charles;1226110.55
Jourdan;Éléonore;1226088.45
Poirier;Dorothée;1226079.75
Blot;Valentine;1226033.8
Lesage;Christiane;1225979.15
Mary;Hugues;1225970.8
Bernier;Thibault;1225944.75
Boutin;Michelle;1225909.3
Texier;Adrien;1225842.85
Deschamps;Josette;1225742.4
Bouvier;Joséphine;1225660.4
Normand;Olivie;1225612.75
Royer;Adélaïde;1225518.6
Besson;daisy;1225478.15
Mace;Bernadette;1225471.4
Lesage;Alfred;1225465.9
Hamon;Luce;1225463.55
Rossi;Philippine;1225437.6
Durand;Margaux;1225413.1
Faure;Philippe;1225325.75
Gomes;Olivie;1225298.45
Deschamps;Marthe;1225276.75
Clement;Marc;1225247.1
Ruiz;Aurore;1225234.65
Leconte;Éric;1225144.8
Charpentier;Patricia;1224975.05
Schmitt;Manon;1224931.05
Wagner;Denise;1224888.95
Delorme;Honoré;1224888.3
Roger;Emmanuel;1224884.6
Henry;Eugène;1224883.35
Rolland;Madeleine;1224768.0
Hoareau;Frédéric;1224725.8
Lebon;Valérie;1224697.95
Alexandre;Jérôme;1224672.25
Mallet;Gilbert;1224648.1
Clement;Olivie;1224646.75
Blanc;Jeannine;1224632.0
Renault;Patricia;1224618.65
Carpentier;Philippe;1224543.9
Labbe;Roland;1224506.0
Fournier;Camille;1224485.65
Ribeiro;Éric;1224447.65
Bernard;Pénélope;1224427.7
Vincent;Alfred;1224214.0
Louis;Lucas;1224145.0
Diallo;Patricia;1224128.75
Didier;Alex;1224125.05
Bouvier;Noémi;1224114.15
Masse;Margot;1224032.95
Dumont;Sébastien;1224028.0
Henry;Anne;1223944.85
Riou;Alex;1223858.55
Godard;Dorothée;1223845.35
Cordier;Anastasie;1223812.65
Chauveau;Matthieu;1223809.6
Thierry;daisy;1223786.75
Guyot;Adélaïde;1223769.55
Potier;Valérie;1223738.3
Munoz;Marianne;1223712.95
Godard;Laurent;1223693.25
Ramos;Dorothée;1223582.55
Martineau;Marie;1223568.7
Leduc;Richard;1223535.45
Brun;Marie;1223515.85
Leconte;Caroline;1223397.3
Guyot;Alix;1223363.4
Ledoux;Corinne;1223264.05
Gimenez;Joseph;1223200.2
Martin;Antoine;1223137.55
Fischer;Christelle;1223130.75
Grenier;Élodie;1223126.45
Albert;Christelle;1223088.1
Clerc;Joséphine;1222808.7
Levy;Raymond;1222779.3
Guerin;Julien;1222735.1
Roche;Océane;1222615.35
Leleu;Étienne;1222553.0
Legrand;Célina;1222527.3
Gaillard;Anaïs;1222424.05
Arnaud;Nicole;1222404.6
Leduc;Adélaïde;1222360.2
Ledoux;Alexandria;1222227.5
Garcia;Marcel;1222201.3
Gaudin;Richard;1222177.25
Vaillant;Honoré;1222153.7
Tanguy;Bernard;1222149.1
Bertin;Martin;1222120.25
Blin;Pauline;1222040.2
Pierre;François;1222016.6
Delattre;Benoît;1221944.7
Weber;Constance;1221940.6
Barthelemy;Olivie;1221925.6
Dumas;Lorraine;1221893.95
Schneider;Maurice;1221848.65
Toussaint;Gabrielle;1221779.4
Camus;Laurent;1221731.6
Leblanc;Renée;1221683.4
Ferrand;Vincent;1221665.55
Sauvage;Juliette;1221633.9
Clerc;Agnès;1221630.9
Bernier;Julie;1221516.5
Da Silva;Timothée;1221453.4
Vallet;Lucy;1221414.95
Briand;Capucine;1221374.4
De Oliveira;Monique;1221374.1
Lefevre;Pénélope;1221347.45
Thierry;Gilles;1221277.7
Vincent;Marcelle;1221268.25
Aubry;Théodore;1221265.9
Guillaume;Amélie;1221230.0
Daniel;Laurent;1221130.75
Guillet;Sébastien;1221039.85
Potier;Jules;1221030.5
Lacroix;Alex;1221029.6
Payet;Caroline;1221012.75
De Oliveira;Célina;1220806.65
Hebert;Isaac;1220797.05
Coste;Benjamin;1220791.3
Raynaud;Jeannine;1220732.4
Fernandez;Adèle;1220657.35
Denis;Virginie;1220604.35
Barbier;Martine;1220598.95
Marchal;Zoé;1220551.0
Imbert;Vincent;1220546.5
Vallee;Lorraine;1220468.65
Guichard;Laetitia;1220433.55
Lamy;Richard;1220405.95
Hoareau;Arthur;1220402.5
Dumas;Olivier;1220378.7
Martinez;Anastasie;1220306.1
Sauvage;Alexandrie;1220291.1
Leclerc;Gabrielle;1220229.8
Coulon;Gabrielle;1220220.35
Imbert;Lorraine;1220217.95
Fontaine;Capucine;1220206.1
Briand;Inès;1220127.1
Rey;Margaret;1220089.6
Thomas;Odette;1220035.0
Brun;Frédérique;1220017.85
Muller;Jérôme;1219904.7
Lesage;Dorothée;1219904.55
Seguin;Valentine;1219883.15
Gay;Alain;1219788.15
Gregoire;Luc;1219747.3
Munoz;Audrey;1219717.45
Gonzalez;Robert;1219716.75
Carlier;Margaux;1219678.45
Clerc;Alice;1219637.5
Maillet;Guillaume;1219567.9
Lebrun;Adrien;1219554.3
Robert;Benoît;1219533.95
Colin;Maggie;1219529.95
Nguyen;Augustin;1219525.05
Pages;Astrid;1219510.3
Moulin;Georges;1219475.85
Ledoux;Christiane;1219456.95
Reynaud;Sylvie;1219419.9
Adam;Alain;1219413.1
Traore;Geneviève;1219401.65
Delaunay;Nath;1219068.85
Thierry;Margaux;1218997.45
Ollivier;Constance;1218945.35
Jourdan;Élisabeth;1218933.85
Merle;Geneviève;1218914.4
Joubert;Olivier;1218885.15
Peltier;Noémi;1218851.8
Chretien;Henri;1218844.95
Roussel;Raymond;1218810.0
Morel;Isaac;1218803.95
Moulin;Xavier;1218753.45
Bodin;Chantal;1218720.75
Adam;Monique;1218713.3
Leclerc;Xavier;1218688.6
Charles;Simone;1218661.15
Leroux;Zoé;1218349.85
Loiseau;Christelle;1218309.35
Gilbert;Jacques;1218269.4
Renault;Sylvie;1218266.7
Marchal;Paul;1218160.9
De Oliveira;Zacharie;1218142.3
Guillon;Georges;1218119.75
Benoit;Grégoire;1218103.3
Millet;Étienne;1218056.45
Lesage;Alexandrie;1217993.8
Fabre;Anouk;1217753.05
Huet;Julie;1217727.65
Lelievre;Alfred;1217703.8
Michaud;Yves;1217620.2
Joubert;Amélie;1217620.2
Gosselin;Daniel;1217538.45
Moulin;Aurélie;1217488.3
Jacob;Dorothée;1217445.25
Mallet;Aimée;1217429.6
Julien;Thibault;1217405.5
Launay;Marcelle;1217398.05
Roger;Nicole;1217261.3
Delorme;Diane;1217250.6
Charrier;Thérèse;1217233.35
Marques;Tristan;1217108.0
Lopes;Léon;1217087.65
Breton;Rémy;1217058.25
Laporte;Laurent;1217037.6
Nguyen;Charles;1216956.25
Boyer;Eugène;1216930.5
Robert;Sylvie;1216791.9
Lucas;Claude;1216736.4
Klein;Alex;1216668.8
David;Arnaude;1216650.25
Baron;Aimé;1216646.6
Renard;Martin;1216640.65
Hernandez;Noémi;1216639.85
Payet;Élise;1216614.35
Hamel;Matthieu;1216577.45
Leveque;William;1216555.65
Germain;Hortense;1216511.25
Charles;Gilles;1216465.05
Monnier;Marcel;1216442.65
Hernandez;Camille;1216422.95
Roger;Laurence;1216366.35
Dumas;Catherine;1216351.7
Leleu;Noémi;1216337.8
Dupuis;Martine;1216306.6
Ledoux;Théodore;1216168.55
Parent;Camille;1216161.45
Grenier;Sophie;1216158.85
Grondin;Émilie;1216070.05
Dumont;Julien;1216030.45
Morin;Chantal;1215934.25
David;Julien;1215856.95
Lenoir;Claire;1215778.8
Ribeiro;Hortense;1215731.25
Cordier;Daniel;1215637.55
Jacquet;Mathilde;1215493.3
Petitjean;Xavier;1215474.9
Colas;Caroline;1215473.8
Marchal;Lucas;1215447.05
Denis;Céline;1215207.15
Nguyen;Cécile;1215168.75
Brunel;Vincent;1215126.45
Lenoir;Christelle;1215074.55
Bruneau;Gérard;1215071.3
Dupuy;Renée;1215018.95
Becker;Benoît;1215013.7
Bigot;Michelle;1214966.35
Renault;Henri;1214944.9
Hamel;Alphonse;1214928.65
Hoareau;Jeanne;1214919.5
Aubert;Emmanuel;1214847.7
Coulon;Dominique;1214838.95
Lesage;Louise;1214767.05
Blot;Aurore;1214691.5
Adam;Claire;1214651.9
Weiss;Nath;1214645.95
Jacquet;Audrey;1214624.4
Traore;Diane;1214546.3
Bonnet;Denis;1214520.6
Noel;Christiane;1214512.65
Masse;Manon;1214450.8
Gomes;Thibault;1214405.6
Fouquet;Alphonse;1214401.15
Arnaud;Madeleine;1214391.0
Lefort;Aimé;1214349.65
Cordier;Denis;1214283.35
Morel;Christine;1214234.75
Dufour;Élise;1213994.8
Delattre;Marcel;1213939.5
Rodrigues;Thibaut;1213919.65
Brun;Inès;1213904.55
Buisson;Célina;1213879.95
Texier;Nathalie;1213875.4
Millet;Jules;1213768.95
Raynaud;Laure;1213748.65
Monnier;Anne;1213727.55
Mathieu;Daniel;1213607.15
Verdier;Marthe;1213509.85
Guyon;Suzanne;1213369.5
Merle;Margot;1213280.9
Petit;Claude;1213257.45
Charrier;Arnaude;1213247.35
Joseph;Élise;1213217.95
Ramos;Alex;1213206.55
Lemonnier;Laure;1213108.65
Charpentier;Manon;1213108.05
Alexandre;Claudine;1213088.35
Merle;Aimé;1213053.1
Muller;Étienne;1213026.1
Vallee;Édith;1213016.25
Robin;Anne;1212931.55
Thierry;Caroline;1212913.6
Lejeune;Chantal;1212870.25
Gosselin;Diane;1212846.45
Descamps;Timothée;1212810.3
Langlois;Zacharie;1212804.8
Girard;Jeannine;1212778.3
Thierry;Guillaume;1212775.15
Moulin;Joseph;1212657.45
Lambert;Océane;1212585.15
Jean;Agnès;1212579.15
Ferreira;Nicolas;1212570.6
Pires;Aimé;1212554.4
Gaudin;André;1212474.35
Bonnet;Guy;1212474.0
Navarro;Thierry;1212431.05
Guillot;Joseph;1212426.25
Lecoq;Théodore;1212384.75
Duval;Hugues;1212371.45
Paris;Anastasie;1212364.3
Leger;Diane;1212324.25
Roussel;Inès;1212229.4
Klein;Luc;1212202.65
Petit;Astrid;1212144.4
Legros;Noémi;1212051.1
Blot;Rémy;1212018.95
Samson;Robert;1211951.55
Morel;Zoé;1211889.3
Prevost;Margot;1211888.15
Gillet;Susanne;1211583.15
Martel;Colette;1211572.35
Bertin;Maggie;1211513.25
Seguin;Léon;1211496.15
Fontaine;Isabelle;1211401.0
Becker;Margaud;1211373.1
Weber;Madeleine;1211366.2
Dupre;Margaud;1211318.1
Gomez;Madeleine;1211213.3
Lebrun;Patrick;1211209.6
Pottier;Alfred;1211197.4
Lagarde;Joséphine;1211179.65
Germain;Marthe;1210966.25
Lemoine;Marine;1210959.35
Klein;Clémence;1210920.9
Baudry;Constance;1210856.4
Marion;Capucine;1210805.05
Verdier;Eugène;1210771.9
Aubry;Charlotte;1210693.5
Nicolas;Jean;1210634.65
Lefort;Christophe;1210581.35
Leroux;Michelle;1210505.25
Guillon;Paul;1210496.2
Fischer;Geneviève;1210489.2
Robin;Gérard;1210435.05
Techer;Alice;1210423.3
Marion;Thibaut;1210421.4
Collin;Audrey;1210412.45
Gaillard;Bernard;1210404.45
Poulain;Suzanne;1210371.8
Lacroix;Tristan;1210337.1
Sauvage;Susanne;1210291.2
Perret;Bernard;1210207.2
Weber;Aurore;1210117.95
Lecomte;Denise;1210094.35
Jacques;Pauline;1210083.5
Alves;Thomas;1210049.15
Bigot;Louise;1210029.75
Lefort;Isabelle;1209930.8
Nicolas;Gérard;1209915.4
Humbert;Joséphine;1209898.15
Baron;Gilbert;1209888.25
Didier;Caroline;1209847.0
Roche;Emmanuelle;1209835.85
Boutin;Noël;1209773.65
Bourgeois;Georges;1209762.85
Fontaine;Alain;1209590.7
Jacquot;Léon;1209568.2
Delattre;Daniel;1209514.1
Dumas;Élisabeth;1209461.45
Vallee;Alphonse;1209381.3
Blanchard;René;1209336.05
Ollivier;Astrid;1209334.65
Roger;Agathe;1209286.0
Georges;François;1209238.95
Labbe;Roland;1209214.15
Jourdan;Marie;1209139.8
Lombard;Capucine;1209088.6
Brun;Marcel;1209063.2
Vallee;Patricia;1208948.55
Jourdan;Éric;1208935.65
Laporte;Zacharie;1208870.55
Da Silva;Nath;1208828.75
Bonnin;Brigitte;1208709.6
Leblanc;Claire;1208677.1
Martin;Colette;1208673.45
Lefevre;Maryse;1208670.55
Foucher;Colette;1208597.6
Loiseau;Patrick;1208579.5
Peron;Constance;1208538.2
Reynaud;Colette;1208520.45
Girard;Adèle;1208513.05
Nguyen;Antoinette;1208481.6
Techer;Andrée;1208464.65
Maurice;Adèle;1208406.5
Leblanc;Zoé;1208367.7
Renault;Roger;1208277.65
Daniel;Christelle;1208270.8
Joseph;Aimé;1208197.9
Lelievre;Adèle;1208096.35
Foucher;Théodore;1208084.8
Ollivier;Geneviève;1207981.95
Meyer;Emmanuelle;1207970.0
Marques;Aurélie;1207858.4
Philippe;Catherine;1207841.85
Renault;Alphonse;1207783.0
Fleury;Léon;1207733.0
Rolland;Julie;1207659.0
Evrard;Bertrand;1207612.85
Dubois;Philippine;1207578.95
Roussel;Gilles;1207476.8
Petitjean;Matthieu;1207379.85
Da Costa;Édouard;1207370.5
Giraud;Daniel;1207287.45
Jean;Frédéric;1207274.65
Lefevre;Anouk;1207244.35
Petit;Théophile;1207224.2
Chauveau;Victoire;1207219.65
Thomas;Gérard;1207184.3
Moreau;Thibaut;1207084.7
Lecoq;Timothée;1207068.4
Joseph;Gilbert;1207037.9
Francois;Élisabeth;1206986.35
Leconte;Capucine;1206966.3
Duval;Agathe;1206965.1
Boucher;Marcel;1206963.1
Mace;Édouard;1206883.45
Andre;Anne;1206838.25
Barre;Claudine;1206824.75
Thierry;Camille;1206822.85
Aubert;Robert;1206746.55
Maillard;Jacqueline;1206676.8
Blanchet;Nicolas;1206671.05
Lebon;Corinne;1206624.55
Masson;Alexandria;1206531.8
Bernier;Rémy;1206527.8
Alves;Monique;1206401.8
Didier;Juliette;1206335.85
Didier;Nicole;1206284.35
Goncalves;Agnès;1206263.1
Marie;Victor;1206230.1
Humbert;Alain;1206207.1
Perrot;Danielle;1206172.05
Gillet;Anastasie;1206170.8
Navarro;Julie;1206151.9
Barbier;Alexandria;1206116.9
Turpin;Marianne;1206106.95
Gros;Denis;1206091.95
Lebrun;Marine;1205926.6
Gillet;Simone;1205877.3
Girard;Valérie;1205772.3
Fournier;Agnès;1205755.95
Dupuis;Yves;1205739.15
Grondin;Alexandrie;1205731.5
Payet;Nicole;1205693.0
Texier;Chantal;1205649.1
Traore;Émilie;1205577.25
Rodriguez;Maurice;1205574.15
Petit;Lorraine;1205494.9
Couturier;Alain;1205405.8
Marin;Jeannine;1205403.65
Thibault;Auguste;1205375.6
Maillard;Théodore;1205357.85
Vincent;Thérèse;1205314.75
Dupre;Olivie;1205159.25
Bousquet;Zoé;1205150.9
Lucas;Bernard;1205075.8
Chauvet;Antoinette;1205033.75
Leveque;Charles;1204914.55
Moreno;Danielle;1204879.35
Pierre;Anne;1204867.7
Pruvost;Lorraine;1204837.0
Dias;Thibaut;1204704.55
Marion;Dorothée;1204678.2
Peltier;Georges;1204594.5
Laroche;Grégoire;1204565.85
Aubry;Franck;1204519.2
Etienne;Adrienne;1204483.25
Boucher;Charles;1204364.65
Rossi;Margot;1204337.25
Diallo;Renée;1204262.15
Fernandes;Noémi;1204253.2
Martins;Maryse;1204213.75
Ruiz;Pauline;1204123.4
Thierry;Jeannine;1204015.7
Roche;Dorothée;1204014.0
Legrand;Danielle;1203942.0
Bourgeois;Roger;1203936.85
Blin;Éric;1203907.35
Aubry;Mathilde;1203863.5
Costa;Bernard;1203785.55
Michel;Antoine;1203784.1
Breton;Stéphanie;1203778.0
Parent;Astrid;1203729.65
Francois;Josette;1203686.45
Delorme;Paul;1203641.25
Payet;Christine;1203581.85
Chauvet;Christophe;1203566.65
Pascal;Astrid;1203535.1
Tessier;Astrid;1203513.5
Evrard;Antoine;1203513.0
Auger;Charlotte;1203493.65
Peron;Jacqueline;1203437.5
Marin;Juliette;1203386.35
Bailly;Dominique;1203352.5
Lamy;Nathalie;1203334.9
Dijoux;Élodie;1203254.5
Gaillard;Constance;1203243.25
Hoarau;Michelle;1203184.8
Rey;Franck;1203128.65
Tanguy;Zoé;1203126.1
Pasquier;Roger;1203119.25
Sanchez;Émilie;1203018.35
Remy;Thomas;1202976.35
Petit;Margot;1202975.7
Morin;Bernadette;1202904.55
Valentin;Maryse;1202857.8
Pereira;Catherine;1202793.3
Chevalier;Philippe;1202791.5
Alexandre;Célina;1202707.95
Bertin;Tristan;1202701.7
Leger;Odette;1202650.75
Faivre;Lucie;1202577.35
Pineau;Marine;1202505.2
Buisson;Alexandre;1202458.05
Lambert;Emmanuelle;1202340.1
Techer;Margot;1202264.05
Robert;Christelle;1202229.55
Foucher;Bernard;1201982.1
Samson;Marie;1201937.6
Leduc;Sophie;1201924.75
Legrand;Zoé;1201822.75
Grondin;Pierre;1201814.35
Raymond;Lucy;1201741.8
Cousin;Martin;1201520.25
Boulanger;Suzanne;1201446.5
Faivre;Marthe;1201423.45
Devaux;Charlotte;1201409.95
Hoarau;Nicolas;1201252.15
Descamps;Aurore;1201171.15
Faure;Martin;1201155.5
Delaunay;Roland;1201074.3
Ledoux;Sébastien;1201057.15
Blot;Jean;1200983.3
Hoarau;Thomas;1200937.15
Durand;Patrick;1200933.25
Pires;Adrien;1200865.5
Rousset;Maggie;1200853.75
Baron;Édith;1200795.05
Fournier;Susanne;1200795.0
Perrin;Hélène;1200726.95
Raynaud;Jules;1200719.75
Boyer;Laurence;1200716.0
Hamel;Michelle;1200707.4
Raynaud;William;1200522.2
Buisson;Jacqueline;1200510.5
Georges;Victor;1200496.35
Schmitt;Sophie;1200494.55
Gomes;Audrey;1200483.85
Sauvage;Lorraine;1200432.25
Jacques;Benjamin;1200400.35
Leroy;Constance;1200391.3
Ribeiro;Augustin;1200363.8
Marie;Sabine;1200351.45
Thibault;Anastasie;1200279.0
Riou;Martine;1200231.75
Lesage;Louis;1200210.45
Andre;Camille;1200205.25
Klein;Guy;1200123.8
Lefevre;Léon;1200054.55
Ruiz;Élodie;1199973.05
Nicolas;Dominique;1199945.05
Leclercq;Nathalie;1199866.45
Leveque;Andrée;1199861.4
Rousset;Alix;1199798.95
Jacquet;Jeannine;1199785.65
Cohen;Philippe;1199742.95
Lefort;Marianne;1199695.65
Valentin;Victoire;1199660.25
Hamel;Édouard;1199601.3
Jean;Pierre;1199597.35
Vallet;Manon;1199518.75
Georges;Grégoire;1199473.05
Laurent;Jacques;1199468.25
Julien;Dominique;1199345.75
De Sousa;Véronique;1199262.9
Hernandez;Laurent;1199236.7
Fernandez;Édith;1199232.1
Maillard;Marthe;1199064.35
Fleury;Nathalie;1198999.05
Aubry;Matthieu;1198910.7
Lelievre;Adélaïde;1198904.45
Lopez;Alexandria;1198869.3
Salmon;Agnès;1198859.0
Leclercq;Caroline;1198850.5
Godard;Philippe;1198825.05
Thibault;Édith;1198819.95
Gillet;Adèle;1198549.05
Thibault;Margot;1198537.35
Jacques;Océane;1198525.95
Remy;Thomas;1198490.6
Duval;Honoré;1198461.7
Blanchet;Diane;1198410.0
Le Roux;Arthur;1198360.1
Blin;Lorraine;1198255.35
Germain;Stéphane;1198198.1
Weiss;Léon;1198139.2
Delahaye;Aurélie;1198126.8
Mathieu;Catherine;1198107.25
Coulon;Anaïs;1198085.25
Gaudin;Gilles;1198084.4
Lemaitre;Sylvie;1198005.9
Lacroix;Gilbert;1197983.9
Jacquet;Martine;1197885.9
Julien;Charlotte;1197866.75
Gaillard;Rémy;1197632.6
Rolland;Chantal;1197583.45
Gallet;Thomas;1197538.65
Renault;Adrien;1197410.0
Paul;Geneviève;1197396.95
Colas;Martin;1197308.5
Henry;Isaac;1197197.05
Royer;Lucie;1197122.65
Dubois;Nicole;1197090.55
Marty;Anastasie;1197051.55
Barthelemy;David;1197000.3
Vasseur;Charles;1196953.0
Julien;Xavier;1196947.95
Da Costa;Cécile;1196914.9
Caron;Marthe;1196884.75
Benoit;Élisabeth;1196873.35
Pichon;Michelle;1196866.75
Ruiz;Raymond;1196813.0
Delmas;René;1196750.55
Louis;Luce;1196742.7
Chauvin;Benoît;1196723.35
Mendes;Henriette;1196677.95
Gillet;Adrienne;1196648.8
Le Goff;Yves;1196509.6
Boulay;Marianne;1196461.75
Bouvier;Nath;1196449.45
Olivier;Nathalie;1196447.6
Carre;Patrick;1196408.4
Barbe;Aurore;1196399.8
